,wine name,winery,wine year,wine rating,wine price,wine region,wine country,grape information,wine acidity,wine intensity,wine sweetness,wine tannin,wine description
1394,Cuvée Spéciale Les Chétillons Blanc de Blancs Brut Champagne Grand Cru,Pierre Peters,2010,4.4,142.0,Champagne Grand Cru,France,Chardonnay,4.6181087,4.011493700000001,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
1395,Oiry Blanc de Blancs Extra-Brut Champagne Grand Cru 'Cramant',Suenen,2016,4.2,75.0,Champagne Grand Cru 'Cramant',France,Chardonnay,4.494161599999999,3.7198474000000004,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
1396,Cava Brut Nature,Suriol,2014,3.3,20.0,Cava,Spain,Xarel-lo,3.7066767,3.0597034,,,
1397,Heurtebise Blanc de Blancs Brut,Chartogne-Taillet,2011,4.4,93.0,Champagne,France,Chardonnay,4.688935,4.0015445,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
1398,Brut Millésime Champagne Grand Cru 'Ambonnay',R.H. Coutier,2008,4.2,119.93,Champagne Grand Cru 'Ambonnay',France,Chardonnay,4.4361377,4.2510505,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
1399,Millésime Champagne Grand Cru 'Verzenay',Hugues Godmé,2008,4.0,66.0,Champagne Grand Cru 'Verzenay',France,Chardonnay,4.5079126,4.028786,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
1400,Franciacorta Gran Cuvée Satèn,Bellavista,2009,4.3,63.95,Franciacorta,Italy,,,,,,
1401,Millesimato Pas Dosé,Contratto,2013,3.9,29.99,Vino d'Italia,Italy,,,,,,
1402,DVX,Mumm Napa,2012,4.2,70.0,Napa Valley,United States,Chardonnay,3.2913918,3.894912,,,"The elegance of sparkling wine suits Northern California's wine region. While California isn't exactly famous for its bubbles, there are some fabulous bottles on offer.

These wines are known to be crisp, dry and extremely mousse-y. With wonderful fizz, fantastic citrus, orchard and brioche notes, Californian sparkling wine provides a great alternative to overpriced Champagne.

Sparkling wine production in California started in 1892 with the Korbel Brothers in Sonoma County. They began producing what's regarded as the first quality sparkling wine in America using the méthode champenoise (the process of having secondary fermentation inside the bottle, thus creating the bubbles).

Most Champagne and sparkling wine is made with Pinot Noir or Chardonnay grapes, two varietals that grow in abundance in California.

Some of the finest sparkling wines in California come from Mendocino County, specifically in the Anderson Valley. Some of the big names are Scharffenberger, Roederer and Schramsberg.

For pairing with Californian sparkling wine you should look towards seafood. A nice charred squid or some scallops would go wonderfully, and you could even work something a little spicier in there."
1403,Brut Vintage Méthode Traditionnelle,Chandon,2014,3.9,48.0,Victoria,Australia,,,,,,
1404,Zagara Moscato d’Asti,Marchesi di Barolo,2016,4.1,18.24,Moscato d'Asti,Italy,Moscatel de grano menudo,2.716323,2.4441853,,,"The light, slightly sweet wines of Moscato d'Asti have found their footing in the past few years. The fragrant aromas of white blossoms and ripe peaches are intoxicating.

This lovely wine will always be lower in alcohol and sweeter than the more famous Champagne, but those reasons are why it is so graceful.

In Northern Italy's Piedmont region, the town of Asti and a few surrounding provinces produce Italy's most popular sparkling wine, Moscato d'Asti. These wines are famous all over the world for their delicate sweetness and carbonation, which makes them immensely approachable and endlessly enjoyable.

True Moscato d'Asti should not be confused with the slightly inferior Asti Spumante. Moscato d'Asti will always be about 5.5% alcohol and lightly fizzy and can be the perfect light wine for dessert or even breakfast. It often contains delightfully pungent aromas of white peaches, fresh white blossoms, and bright citrus."
1405,Bubbles Rosé,A to Z,2016,3.8,13.78,Oregon,United States,,,,,,
1406,Cuvée Eugénie Crémant de Limoux Brut,Antech,2015,3.4,20.99,Crémant de Limoux,France,Chardonnay,3.7186687000000007,3.2021363,,,
1407,Étoile Tête de Cuvée,Chandon,2009,4.6,85.0,Napa Valley,United States,Chardonnay,3.0605392000000005,3.8033829,,,"The elegance of sparkling wine suits Northern California's wine region. While California isn't exactly famous for its bubbles, there are some fabulous bottles on offer.

These wines are known to be crisp, dry and extremely mousse-y. With wonderful fizz, fantastic citrus, orchard and brioche notes, Californian sparkling wine provides a great alternative to overpriced Champagne.

Sparkling wine production in California started in 1892 with the Korbel Brothers in Sonoma County. They began producing what's regarded as the first quality sparkling wine in America using the méthode champenoise (the process of having secondary fermentation inside the bottle, thus creating the bubbles).

Most Champagne and sparkling wine is made with Pinot Noir or Chardonnay grapes, two varietals that grow in abundance in California.

Some of the finest sparkling wines in California come from Mendocino County, specifically in the Anderson Valley. Some of the big names are Scharffenberger, Roederer and Schramsberg.

For pairing with Californian sparkling wine you should look towards seafood. A nice charred squid or some scallops would go wonderfully, and you could even work something a little spicier in there."
1408,Blanc de Blancs Brut Millésimé Champagne Grand Cru 'Le Mesnil-sur-Oger',Delamotte,2002,4.1,499.0,Champagne Grand Cru 'Le Mesnil-sur-Oger',France,Chardonnay,4.582902,3.8788502,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
1409,De Miranda Asti Spumante,Contratto,2015,4.3,25.04,Piemonte,Italy,Moscato,2.3236587,1.7057927,,,
1410,Blanc de Blancs Brut Champagne Grand Cru 'Cramant',Diebolt - Vallois,2012,3.9,49.0,Champagne Grand Cru 'Cramant',France,Chardonnay,4.396845,3.9317173999999997,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
1411,Clos des Goisses Champagne,Philipponnat,2000,4.4,130.91,Champagne,France,Chardonnay,4.5548589999999995,4.1673045,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
1412,L'Ermitage Brut Rosé,Roederer Estate,2006,4.2,79.99,Anderson Valley,United States,Chardonnay,3.1543415,3.6891708,,,"The elegance of sparkling wine suits Northern California's wine region. While California isn't exactly famous for its bubbles, there are some fabulous bottles on offer.

These wines are known to be crisp, dry and extremely mousse-y. With wonderful fizz, fantastic citrus, orchard and brioche notes, Californian sparkling wine provides a great alternative to overpriced Champagne.

Sparkling wine production in California started in 1892 with the Korbel Brothers in Sonoma County. They began producing what's regarded as the first quality sparkling wine in America using the méthode champenoise (the process of having secondary fermentation inside the bottle, thus creating the bubbles).

Most Champagne and sparkling wine is made with Pinot Noir or Chardonnay grapes, two varietals that grow in abundance in California.

Some of the finest sparkling wines in California come from Mendocino County, specifically in the Anderson Valley. Some of the big names are Scharffenberger, Roederer and Schramsberg.

For pairing with Californian sparkling wine you should look towards seafood. A nice charred squid or some scallops would go wonderfully, and you could even work something a little spicier in there."
1413,Grande Réserve Brut Champagne Grand Cru 'Bouzy',Andre Clouet,2008,3.9,289.99,Champagne Grand Cru 'Bouzy',France,Chardonnay,4.280313,3.8688976999999998,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
1414,Foglie Rosse Lambrusco,Albinea Canali,N.V.,3.3,6.36,Emilia-Romagna,Italy,,,,,,
1415,Extra Brut Champagne Grand Cru 'Ambonnay',Marie-Noelle Ledru,2012,4.3,299.0,Champagne Grand Cru 'Ambonnay',France,Chardonnay,4.6919427,4.177158400000001,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
1416,Chemin de Reims Extra Brut,Chartogne-Taillet,2013,4.2,119.0,Champagne,France,Chardonnay,4.4921690000000005,4.010461299999999,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
1417,La Grande Ruelle Champagne Grand Cru,Marguet,2012,4.1,113.0,Champagne Grand Cru,France,Chardonnay,4.5255623,4.102071,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
1418,Cava Dominio de Los Duques Brut,Pago de Tharsys,N.V.,3.3,14.99,Cava,Spain,Xarel-lo,3.8108407999999994,2.6827104,,,
1419,Canelli Moscato d'Asti,l'Armangia,2018,3.8,17.99,Moscato d'Asti,Italy,Moscatel de grano menudo,2.5463266,2.8032652999999996,,,"The light, slightly sweet wines of Moscato d'Asti have found their footing in the past few years. The fragrant aromas of white blossoms and ripe peaches are intoxicating.

This lovely wine will always be lower in alcohol and sweeter than the more famous Champagne, but those reasons are why it is so graceful.

In Northern Italy's Piedmont region, the town of Asti and a few surrounding provinces produce Italy's most popular sparkling wine, Moscato d'Asti. These wines are famous all over the world for their delicate sweetness and carbonation, which makes them immensely approachable and endlessly enjoyable.

True Moscato d'Asti should not be confused with the slightly inferior Asti Spumante. Moscato d'Asti will always be about 5.5% alcohol and lightly fizzy and can be the perfect light wine for dessert or even breakfast. It often contains delightfully pungent aromas of white peaches, fresh white blossoms, and bright citrus."
1420,Brut Rosé,Domaine Saint-Vincent,N.V.,3.6,14.5,New Mexico,United States,,,,,,
1421,Cava Gran Reserva Brut Nature Reserva de la Familia,Juvé & Camps,2014,3.9,22.25,Cava,Spain,Xarel-lo,3.5625489000000004,3.0058243,,,
1422,Primo Bacio Moscato d'Asti,Scagliola,2015,4.0,11.99,Moscato d'Asti,Italy,Moscatel de grano menudo,2.5859217999999995,2.4735756,,,"The light, slightly sweet wines of Moscato d'Asti have found their footing in the past few years. The fragrant aromas of white blossoms and ripe peaches are intoxicating.

This lovely wine will always be lower in alcohol and sweeter than the more famous Champagne, but those reasons are why it is so graceful.

In Northern Italy's Piedmont region, the town of Asti and a few surrounding provinces produce Italy's most popular sparkling wine, Moscato d'Asti. These wines are famous all over the world for their delicate sweetness and carbonation, which makes them immensely approachable and endlessly enjoyable.

True Moscato d'Asti should not be confused with the slightly inferior Asti Spumante. Moscato d'Asti will always be about 5.5% alcohol and lightly fizzy and can be the perfect light wine for dessert or even breakfast. It often contains delightfully pungent aromas of white peaches, fresh white blossoms, and bright citrus."
1423,Blanc de Noirs Brut,Schramsberg,2008,4.1,33.99,North Coast,United States,Chardonnay,3.378103,3.8411007000000006,,,"The elegance of sparkling wine suits Northern California's wine region. While California isn't exactly famous for its bubbles, there are some fabulous bottles on offer.

These wines are known to be crisp, dry and extremely mousse-y. With wonderful fizz, fantastic citrus, orchard and brioche notes, Californian sparkling wine provides a great alternative to overpriced Champagne.

Sparkling wine production in California started in 1892 with the Korbel Brothers in Sonoma County. They began producing what's regarded as the first quality sparkling wine in America using the méthode champenoise (the process of having secondary fermentation inside the bottle, thus creating the bubbles).

Most Champagne and sparkling wine is made with Pinot Noir or Chardonnay grapes, two varietals that grow in abundance in California.

Some of the finest sparkling wines in California come from Mendocino County, specifically in the Anderson Valley. Some of the big names are Scharffenberger, Roederer and Schramsberg.

For pairing with Californian sparkling wine you should look towards seafood. A nice charred squid or some scallops would go wonderfully, and you could even work something a little spicier in there."
1424,Les Nogers Blanc de Blancs Extra Brut Champagne Premier Cru,Dhondt-Grellet,2012,4.3,83.0,Champagne Premier Cru,France,Chardonnay,4.432861,3.7950597000000004,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
1425,Marques del Norte Cava Vintage Brut,Aldeanueva,2017,3.5,65.0,Cava,Spain,Xarel-lo,3.6686428,3.0284958,,,
1427,Pineto Brachetto d'Acqui,Marenco,2016,4.2,22.99,Brachetto d'Acqui,Italy,,,,,,
1430,Crémant d'Alsace Brut Nature,Dirler-Cadé,2016,3.9,27.97,Crémant d'Alsace,France,Chardonnay,3.6004492999999993,3.469438,,,
1431,Empreinte Premier Cru Brut,Geoffroy,2008,3.8,59.95,Champagne,France,Chardonnay,4.4873943,4.0402226,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
1432,Cava Enoteca Finca de L'Origen Brut Nature,Gramona,2001,4.6,200.0,Cava,Spain,Xarel-lo,,,,,
1433,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,Salon,1983,4.6,2000.0,Champagne,France,Chardonnay,4.578762,4.004082,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
1434,Reserva Brut,Mas Pere,N.V.,3.2,15.99,Cava,Spain,Xarel-lo,3.580476,2.9757144,,,
1435,Blanc de Blancs Brut,Gloria Ferrer,2015,4.1,105.0,Los Carneros,United States,Chardonnay,3.35987,3.8690732000000003,,,"The elegance of sparkling wine suits Northern California's wine region. While California isn't exactly famous for its bubbles, there are some fabulous bottles on offer.

These wines are known to be crisp, dry and extremely mousse-y. With wonderful fizz, fantastic citrus, orchard and brioche notes, Californian sparkling wine provides a great alternative to overpriced Champagne.

Sparkling wine production in California started in 1892 with the Korbel Brothers in Sonoma County. They began producing what's regarded as the first quality sparkling wine in America using the méthode champenoise (the process of having secondary fermentation inside the bottle, thus creating the bubbles).

Most Champagne and sparkling wine is made with Pinot Noir or Chardonnay grapes, two varietals that grow in abundance in California.

Some of the finest sparkling wines in California come from Mendocino County, specifically in the Anderson Valley. Some of the big names are Scharffenberger, Roederer and Schramsberg.

For pairing with Californian sparkling wine you should look towards seafood. A nice charred squid or some scallops would go wonderfully, and you could even work something a little spicier in there."
1436,Terre de Vertus Champagne Premier Cru,Larmandier-Bernier,2010,4.2,60.0,Champagne Premier Cru,France,Chardonnay,4.553667,3.9630019999999995,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
1437,La Grande Dame Brut Rosé Champagne,Veuve Clicquot,1990,4.3,499.99,Champagne,France,Chardonnay,4.5656066,4.006508999999999,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
1438,Yarden Blanc de Blancs Brut,Golan Heights Winery,2007,4.1,36.99,Galilee,Israel,,,,,,
